,0
5699,-46.34774904
5700,-46.34774904
5701,-45.49757453
5702,-46.85455607
5703,-46.46824185
5704,-46.28342002
5705,-46.78186771
5706,-46.57502792
5707,-46.86475562
5708,-46.55499381
5709,-46.49563271
5710,-46.74930446
5711,-46.62449909
5712,-46.28342002
5713,-46.79039154
5714,-46.39283923
5715,-46.38290968
5716,-46.4659536
5717,-46.3170944
5718,-46.51737996
5719,-46.67678906
5720,-46.8342927
5721,-46.94381196
5722,-46.7088635
5723,-46.93442651
5724,-46.93442651
5725,-46.54811161
5726,-46.29298399
5727,-46.78659948
5728,-46.78659948
5729,-46.27155753
5730,-46.61880824
5731,-46.64356972
5732,-46.62160067
5733,-46.7499461
5734,-46.63325723
5735,-46.63325723
5736,-46.64406323
5737,-46.46356124
5738,-46.57999068
5739,-46.34388242
5740,-46.22319141
5741,-46.68127742
5742,-46.40496552
5743,-46.49833182
5744,-46.68159231
5745,-46.78565947
5746,-46.90449436
5747,-46.78778906
5748,-46.56040348
5749,-46.88579409
5750,-46.64565529
5751,-46.74467429
5752,-46.60721426
5753,-46.78186771
5754,-46.42507122
5755,-47.10950112
5756,-46.80350557
5757,-46.55499381
5758,-46.71111072
5759,-46.58481934
5760,-46.4368483
5761,-46.74281702
5762,-46.62733402
5763,-46.66447522
5764,-46.61773706
5765,-46.76523294
5766,-46.89537416
5767,-46.89537416
5768,-46.89537416
5769,-46.72945198
5770,-46.39602634
5771,-46.64399792
5772,-46.7351811
5773,-46.63183839
5774,-46.60967954
5775,-46.60967954
5776,-46.59127994
5777,-46.5089124
5778,-46.79039154
5779,-46.75601634
5780,-46.51737996
5781,-46.81564702
5782,-46.7481638
5783,-46.29599491
5784,-46.29599491
5785,-46.72083858
5786,-46.98898115
5787,-46.89232716
5788,-46.89232716
5789,-46.81157141
5790,-46.86480002
5791,-46.88356998
5792,-46.59031122
5793,-47.03862095
5794,-46.60060954
5795,-46.39109073
5796,-46.4385753
5797,-46.54753969
5798,-46.78186771
5799,-46.78186771
5800,-46.30349259
5801,-46.45352665
5802,-46.65379756
5803,-46.80071608
5804,-46.80071608
5805,-46.78186771
5806,-46.60008858
5807,-46.4385753
5808,-46.39227919
5809,-46.11383553
5810,-46.33644319
5811,-46.66538021
5812,-46.81889744
5813,-46.64712323
5814,-46.46289754
5815,-46.46289754
5816,-46.46289754
5817,-46.46289754
5818,-46.74467429
5819,-46.73581629
5820,-46.73581629
5821,-46.56983543
5822,-47.10950112
5823,-46.91580055
5824,-46.5572703
5825,-46.5572703
5826,-46.5572703
5827,-46.75486255
5828,-46.52909208
5829,-46.66618238
5830,-46.65586659
5831,-46.61156009
5832,-46.55122823
5833,-46.78186771
5834,-46.64399792
5835,-46.77610894
5836,-46.46766314
5837,-46.28473906
5838,-46.78186771
5839,-46.60640329
5840,-46.6728146
5841,-46.47200771
5842,-46.50447466
5843,-46.50447466
5844,-46.74073937
5845,-46.55191258
5846,-46.61217909
5847,-46.86607425
5848,-46.33559542
5849,-46.7891206
5850,-46.73082143
5851,-46.32733286
5852,-46.89559345
5853,-46.77624826
5854,-46.77624826
5855,-46.77624826
5856,-46.73844315
5857,-46.7461855
5858,-46.57492003
5859,-46.78186771
5860,-46.75649127
5861,-46.72372479
5862,-46.56149982
5863,-46.59892203
5864,-46.59892203
5865,-46.64365482
5866,-46.60782415
5867,-46.59892203
5868,-46.59892203
5869,-46.64365482
5870,-46.64365482
5871,-46.56149982
5872,-46.56149982
5873,-46.60782415
5874,-46.53181007
5875,-46.53181007
5876,-46.61980342
5877,-46.64365482
5878,-46.61980342
5879,-46.61184413
5880,-46.53181007
5881,-46.53181007
5882,-46.61184413
5883,-46.61184413
5884,-46.62837438
5885,-46.95682368
5886,-46.6299492
5887,-46.6299492
5888,-46.79062771
5889,-46.48189472
5890,-46.48189472
5891,-46.79062771
5892,-46.62837438
5893,-46.95682368
5894,-46.56754574
5895,-46.56754574
5896,-46.78186771
5897,-46.79062771
5898,-46.95682368
5899,-46.28688868
5900,-46.51135795
5901,-46.51135795
5902,-46.194323
5903,-46.50048409
5904,-46.50048409
5905,-46.50048409
5906,-46.59921875
5907,-46.80850023
5908,-46.80850023
5909,-46.80850023
5910,-46.80850023
5911,-46.50265044
5912,-46.50265044
5913,-46.50102724
5914,-46.45477045
5915,-46.50265044
5916,-46.50102724
5917,-46.50102724
5918,-46.50102724
5919,-46.45477045
5920,-46.91702217
5921,-46.91702217
5922,-46.92289283
5923,-46.91702217
5924,-46.45477045
5925,-46.50265044
5926,-46.91702217
5927,-46.91702217
5928,-46.50102724
5929,-46.92289283
5930,-46.75314258
5931,-46.75314258
5932,-46.78840382
5933,-46.83361899
5934,-46.83361899
5935,-46.77268839
5936,-46.77268839
5937,-46.78840382
5938,-46.72586298
5939,-46.59980181
5940,-46.61543928
5941,-46.18799575
5942,-46.18799575
5943,-46.77726799
5944,-46.66718223
5945,-46.66718223
5946,-46.66718223
5947,-46.66718223
5948,-46.29749303
5949,-46.77268839
5950,-46.61543928
5951,-46.83361899
5952,-46.31647238
5953,-46.56375547
5954,-46.70055468
5955,-46.29749303
5956,-46.29749303
5957,-46.83361899
5958,-46.41846379
5959,-46.88594986
5960,-46.5909441
5961,-46.5909441
5962,-46.5909441
5963,-46.6284184
5964,-46.650668
5965,-46.65275026
5966,-46.78840382
5967,-46.78840382
5968,-46.70055468
5969,-46.5243432
5970,-46.18013879
5971,-46.59980181
5972,-46.59980181
5973,-46.59980181
5974,-46.650668
5975,-46.39113406
5976,-46.57121541
5977,-46.39113406
5978,-46.4478935
5979,-46.4478935
5980,-46.70160409
5981,-46.70160409
5982,-46.57882437
5983,-46.33110945
5984,-46.67003076
5985,-46.50767875
5986,-46.56375547
5987,-46.35353263
5988,-46.93155728
5989,-46.70055468
5990,-46.70055468
5991,-46.18013879
5992,-46.88594986
5993,-46.52653032
5994,-46.75314258
5995,-46.66718223
5996,-46.53010959
5997,-46.26604944
5998,-46.29749303
5999,-46.29749303
6000,-46.83361899
6001,-46.650668
6002,-46.59980181
6003,-46.59980181
6004,-46.59980181
6005,-46.81261725
6006,-46.59044893
6007,-46.75000919
6008,-46.50847885
6009,-46.81261725
6010,-46.39113406
6011,-46.82703367
6012,-46.93155728
6013,-46.80876837
6014,-46.31177796
6015,-46.59980181
6016,-46.59980181
6017,-46.59980181
6018,-46.59980181
6019,-46.18799575
6020,-46.52253548
6021,-46.91872086
6022,-45.96350265
6023,-46.71403515
6024,-46.59961717
6025,-46.77268839
6026,-46.59980181
6027,-46.75000919
6028,-46.75000919
6029,-46.75000919
6030,-46.5909441
6031,-46.4754106
6032,-46.85068855
6033,-46.85068855
6034,-46.8391421
6035,-46.8391421
6036,-46.75351722
6037,-46.57882437
6038,-46.72618916
6039,-46.72618916
6040,-46.57121541
6041,-46.57121541
6042,-46.57121541
6043,-46.57121541
6044,-46.63845005
6045,-46.6182078
6046,-46.33110945
6047,-46.71403515
6048,-46.4754106
6049,-46.4754106
6050,-46.6284184
6051,-46.6284184
6052,-46.6284184
6053,-46.88594986
6054,-46.88594986
6055,-46.75581806
6056,-46.75581806
6057,-46.63845005
6058,-46.650668
6059,-46.65556211
6060,-46.65556211
6061,-46.69541294
6062,-46.89463348
6063,-46.39113406
6064,-46.82703367
6065,-46.85068855
6066,-46.70055468
6067,-46.82703367
6068,-46.35353263
6069,-46.61076154
6070,-46.61076154
6071,-46.5243432
6072,-46.41846379
6073,-46.18013879
6074,-46.18013879
6075,-46.4478935
6076,-46.67003076
6077,-46.75581806
6078,-46.69541294
6079,-46.35353263
6080,-46.63784448
6081,-46.92289283
6082,-46.65556211
6083,-46.81261725
6084,-46.59044893
6085,-46.50595162
6086,-46.91872086
6087,-46.93974489
6088,-46.4478935
6089,-46.70160409
6090,-46.49745005
6091,-46.61543928
6092,-46.31647238
6093,-46.31647238
6094,-46.8391421
6095,-46.31177796
6096,-46.54788697
6097,-46.54788697
6098,-46.54788697
6099,-46.54788697
6100,-46.58826104
6101,-46.35353263
6102,-46.78186771
6103,-46.78186771
6104,-46.26604944
6105,-46.26604944
6106,-46.35353263
6107,-46.93155728
6108,-46.53496218
6109,-46.56109118
6110,-46.56109118
6111,-46.71403515
6112,-46.92289283
6113,-46.6405597
6114,-46.6405597
6115,-46.89463348
6116,-46.56826561
6117,-46.61076154
6118,-46.61076154
6119,-46.72586298
6120,-46.50847885
6121,-46.58051212
6122,-46.51310334
6123,-46.77726799
6124,-46.65846033
6125,-46.75314258
6126,-46.66718223
6127,-46.53010959
6128,-46.58826104
6129,-46.61519738
6130,-46.59961717
6131,-46.50595162
6132,-46.52253548
6133,-46.91872086
6134,-46.80172263
6135,-46.52133396
6136,-46.29749303
6137,-46.80172263
6138,-45.96350265
6139,-46.61519738
6140,-46.72618916
6141,-46.69218906
6142,-46.69218906
6143,-46.56066184
6144,-46.55300863
6145,-46.35353263
6146,-46.56826561
6147,-46.87587393
6148,-46.65846033
6149,-46.42058105
6150,-46.58316378
6151,-46.61256774
6152,-46.81864168
6153,-46.58051212
6154,-46.88081178
6155,-46.56066184
6156,-46.75351722
6157,-46.52133396
6158,-46.57121541
6159,-46.57121541
6160,-46.57121541
6161,-46.65846033
6162,-46.8391421
6163,-46.8391421
6164,-46.80876837
6165,-46.31177796
6166,-46.28826427
6167,-46.28826427
6168,-46.28826427
6169,-46.33110945
6170,-46.61137565
6171,-46.56375547
6172,-46.5243432
6173,-46.18013879
6174,-46.76973494
6175,-46.63814167
6176,-46.63814167
6177,-46.71403515
6178,-46.35353263
6179,-46.75447409
6180,-46.73495408
6181,-46.73495408
6182,-46.53373169
6183,-46.53496218
6184,-46.28520214
6185,-46.65275026
6186,-46.65275026
6187,-46.6405597
6188,-46.6405597
6189,-46.75796153
6190,-46.69218906
6191,-46.6182078
6192,-46.39113406
6193,-46.61256774
6194,-46.4478935
6195,-46.54352768
6196,-46.57982779
6197,-46.57982779
6198,-46.4478935
6199,-46.50767875
6200,-46.61076154
6201,-46.61076154
6202,-46.85068855
6203,-46.85585165
6204,-46.26604944
6205,-46.35353263
6206,-46.92289283
6207,-46.78186771
6208,-46.43022372
6209,-46.72618916
6210,-46.54788697
6211,-46.52653032
6212,-46.89131279
6213,-46.75351722
6214,-46.57121541
6215,-46.57882437
6216,-46.65846033
6217,-46.65846033
6218,-46.65846033
6219,-46.81261725
6220,-46.81261725
6221,-46.27983601
6222,-46.80434876
6223,-46.84499646
6224,-46.6008348
6225,-46.70544082
6226,-46.41846379
6227,-46.61137565
6228,-46.59044893
6229,-46.65556211
6230,-46.53907307
6231,-46.80172263
6232,-45.96350265
6233,-45.96350265
6234,-46.63814167
6235,-46.56286544
6236,-46.75208202
6237,-46.49745005
6238,-46.39113406
6239,-46.82703367
6240,-46.76973494
6241,-46.80876837
6242,-46.79069627
6243,-46.70487162
6244,-46.89463348
6245,-46.79069627
6246,-46.60528978
6247,-46.57982779
6248,-46.68512483
6249,-46.71403515
6250,-46.4754106
6251,-46.61256774
6252,-46.79079518
6253,-46.6405597
6254,-46.73495408
6255,-46.58600617
6256,-46.58600617
6257,-46.4478935
6258,-46.4478935
6259,-46.70160409
6260,-46.70160409
6261,-46.79079518
6262,-46.81864168
6263,-46.85585165
6264,-46.70544082
6265,-46.6530713
6266,-46.68019385
6267,-46.44852245
6268,-46.52133396
6269,-46.28520214
6270,-46.76636576
6271,-46.49941938
6272,-46.75796153
6273,-46.6008348
6274,-46.69983044
6275,-46.26604944
6276,-46.6708191
6277,-46.44852245
6278,-46.26604944
6279,-46.35353263
6280,-46.3856854
6281,-46.33100149
6282,-46.81473206
6283,-46.50595162
6284,-46.61076154
6285,-46.85068855
6286,-46.76973494
6287,-46.52653032
6288,-46.66748016
6289,-46.31061599
6290,-46.35353263
6291,-46.49941938
6292,-46.53907307
6293,-46.93484042
6294,-46.91829841
6295,-46.91829841
6296,-46.8220736
6297,-46.76969268
6298,-46.78186771
6299,-46.21914101
6300,-46.80434876
6301,-46.59044893
6302,-46.87496453
6303,-46.92017389
6304,-46.75447409
6305,-46.75447409
6306,-46.75581806
6307,-46.69541294
6308,-46.19717759
6309,-46.27983601
6310,-46.61114949
6311,-46.61114949
6312,-46.84499646
6313,-46.19717759
6314,-46.84499646
6315,-46.84499646
6316,-46.52253548
6317,-46.77837151
6318,-46.62573673
6319,-46.73771096
6320,-46.53711399
6321,-46.91872086
6322,-46.8391421
6323,-46.61076154
6324,-46.312363
6325,-46.312363
6326,-46.73604711
6327,-46.78121328
6328,-46.58567613
6329,-46.58567613
6330,-46.63784448
6331,-46.44302416
6332,-46.642562
6333,-46.21914101
6334,-46.6708191
6335,-46.4754106
6336,-46.47835881
6337,-46.70487162
6338,-46.70487162
6339,-46.70487162
6340,-46.61809496
6341,-46.61809496
6342,-46.81473206
6343,-46.31061599
6344,-46.68512483
6345,-46.53496218
6346,-46.53496218
6347,-46.56109118
6348,-46.53373169
6349,-46.53373169
6350,-46.53496218
6351,-46.63756429
6352,-46.6267063
6353,-46.91843788
6354,-46.56826561
6355,-46.39761459
6356,-46.27983601
6357,-46.58567613
6358,-46.58826104
6359,-46.78536714
6360,-46.72586298
6361,-46.85627413
6362,-46.41795755
6363,-46.87587393
6364,-46.6530713
6365,-46.77837151
6366,-46.77837151
6367,-46.76969268
6368,-46.61519738
6369,-46.61519738
6370,-46.61519738
6371,-46.61076154
6372,-46.3856854
6373,-46.63199634
6374,-46.58316378
6375,-46.45356715
6376,-46.66748016
6377,-46.66748016
6378,-46.93484042
6379,-46.91829841
6380,-46.2833435
6381,-46.78121328
6382,-46.58567613
6383,-46.68505176
6384,-46.68505176
6385,-46.68505176
6386,-46.51864917
6387,-46.54788697
6388,-46.87998968
6389,-46.87998968
6390,-46.642562
6391,-46.45711614
6392,-46.45711614
6393,-46.45711614
6394,-46.77723497
6395,-46.5739665
6396,-46.61145012
6397,-46.58083975
6398,-46.58083975
6399,-46.58316378
6400,-46.61076154
6401,-46.61076154
6402,-46.85260856
6403,-46.67552884
6404,-46.42058105
6405,-46.85260856
6406,-46.91843788
6407,-46.94212952
6408,-46.80169707
6409,-46.63905552
6410,-46.88081178
6411,-46.50753639
6412,-46.56066184
6413,-46.77736076
6414,-46.63562586
6415,-46.70872055
6416,-46.70872055
6417,-46.46202146
6418,-46.47835881
6419,-46.85142363
6420,-46.91843788
6421,-46.71695886
6422,-46.71695886
6423,-46.59273835
6424,-46.31061599
6425,-46.58535237
6426,-46.57156733
6427,-46.28381763
6428,-46.57156733
6429,-46.54352768
6430,-46.51946529
6431,-46.33116516
6432,-46.28381763
6433,-46.87496453
6434,-46.92017389
6435,-46.56109118
6436,-46.56109118
6437,-46.58051212
6438,-46.51310334
6439,-46.58815292
6440,-46.58815292
6441,-46.58815292
6442,-46.7464669
6443,-46.62573673
6444,-46.63160306
6445,-46.76788105
6446,-46.76788105
6447,-46.65846033
6448,-46.45356715
6449,-46.56826561
6450,-46.87845013
6451,-46.44211806
6452,-46.73604711
6453,-46.73604711
6454,-46.40708006
6455,-46.40708006
6456,-46.79932141
6457,-46.35433636
6458,-46.35433636
6459,-46.14844224
6460,-46.14844224
6461,-46.61145012
6462,-46.41668879
6463,-46.43022372
6464,-46.85929531
6465,-46.81864168
6466,-46.85585165
6467,-46.85260856
6468,-46.58051212
6469,-46.77626952
6470,-46.45711614
6471,-46.77723497
6472,-46.77723497
6473,-46.5203627
6474,-46.58418916
6475,-46.77723497
6476,-46.79278371
6477,-46.80169707
6478,-46.80169707
6479,-46.70544082
6480,-46.78186771
6481,-46.28826427
6482,-46.28826427
6483,-46.28826427
6484,-46.87998968
6485,-46.3358885
6486,-46.3358885
6487,-46.67552884
6488,-46.67552884
6489,-46.6008348
6490,-46.42058105
6491,-46.6008348
6492,-46.65551022
6493,-46.88081178
6494,-46.86876508
6495,-46.77026091
6496,-46.77026091
6497,-46.76973494
6498,-46.46202146
6499,-46.63905552
6500,-46.5800079
6501,-46.5800079
6502,-46.50753639
6503,-46.80110973
6504,-46.53303137
6505,-46.78537116
6506,-46.61717673
6507,-46.77386022
6508,-46.63987763
6509,-46.75730325
6510,-46.66858079
6511,-46.70393933
6512,-46.6832949
6513,-46.41111478
6514,-46.57638268
6515,-46.41111478
6516,-46.59797867
6517,-46.59797867
6518,-46.75730325
6519,-46.66858079
6520,-46.47752342
6521,-46.6832949
6522,-46.72126248
6523,-46.45112064
6524,-46.50553988
6525,-46.63987763
6526,-46.47103697
6527,-46.41111478
6528,-46.47752342
6529,-46.66330242
6530,-46.45112064
6531,-46.61519738
6532,-46.73072993
6533,-46.49813145
6534,-46.57638268
6535,-46.73938869
6536,-46.61519738
6537,-46.73072993
6538,-46.73072993
6539,-46.73938869
6540,-46.64180122
6541,-46.61519738
6542,-46.61765893
6543,-46.64180122
6544,-46.49813145
6545,-46.68031086
6546,-46.59846798
6547,-46.74534686
6548,-46.49813145
6549,-46.64180122
6550,-46.74534686
6551,-46.61765893
6552,-46.61765893
6553,-46.61765893
6554,-46.75730325
6555,-46.61717673
6556,-46.79351533
6557,-46.72126248
6558,-46.50553988
6559,-46.63987763
6560,-46.59797867
6561,-46.70393933
6562,-46.47752342
6563,-46.61717673
6564,-46.79351533
6565,-46.66330242
6566,-46.64180122
6567,-46.65007034
6568,-46.59846798
6569,-46.64109788
6570,-46.54486697
6571,-46.2315049
6572,-46.89803769
6573,-46.89803769
6574,-46.64115956
6575,-46.6600907
6576,-46.57037499
6577,-46.57037499
6578,-46.64431182
6579,-46.4187798
6580,-46.48226515
6581,-46.6848309
6582,-46.78186771
6583,-46.56981437
6584,-46.56981437
6585,-46.44733749
6586,-46.44733749
6587,-46.47846814
6588,-46.47846814
6589,-46.56041576
6590,-46.78919713
6591,-46.89960761
6592,-46.59846798
6593,-46.56177469
6594,-46.56177469
6595,-46.74648506
6596,-46.67572714
6597,-46.41966852
6598,-46.54486697
6599,-46.60273197
6600,-46.60273197
6601,-46.60273197
6602,-46.59047564
6603,-46.61519738
6604,-46.61519738
6605,-46.73938869
6606,-46.61519738
6607,-46.74648506
6608,-46.49813145
6609,-46.61765893
6610,-46.61765893
6611,-46.61765893
6612,-46.61765893
6613,-46.68031086
6614,-46.67294957
6615,-46.63592568
6616,-46.63592568
6617,-46.77499419
6618,-46.47671103
6619,-46.63178508
6620,-46.74534686
6621,-46.67572714
6622,-46.54486697
6623,-46.54486697
6624,-46.54486697
6625,-46.51416571
6626,-46.5246805
6627,-46.5246805
6628,-46.78005829
6629,-46.45355348
6630,-46.68187555
6631,-46.43439064
6632,-46.60273197
6633,-46.60273197
6634,-46.68187555
6635,-46.68187555
6636,-46.63393165
6637,-46.58161783
6638,-46.60273197
6639,-46.60273197
6640,-46.64115956
6641,-46.70867591
6642,-46.43439064
6643,-46.51416571
6644,-46.53038503
6645,-46.77866621
6646,-46.67148011
6647,-46.53038503
6648,-46.69832154
6649,-46.6600907
6650,-46.63807744
6651,-46.64431182
6652,-46.57680791
6653,-46.71975694
6654,-46.64537367
6655,-46.64537367
6656,-46.64537367
6657,-46.12480099
6658,-46.6600907
6659,-46.48226515
6660,-46.70509249
6661,-46.64761272
6662,-46.64761272
6663,-46.64431182
6664,-46.69433162
6665,-46.57680791
6666,-46.6848309
6667,-46.78186771
6668,-46.56981437
6669,-46.57061773
6670,-46.57061773
6671,-46.56041576
6672,-46.33841647
6673,-46.33841647
6674,-46.78186771
6675,-46.78186771
6676,-46.47535697
6677,-46.44733749
6678,-46.44733749
6679,-46.44733749
6680,-46.36873752
6681,-46.82755751
6682,-46.89960761
6683,-46.89960761
6684,-46.78186771
6685,-46.64620083
6686,-46.77499419
6687,-46.63513968
6688,-46.69824186
6689,-46.53508928
6690,-46.7726847
6691,-46.78186771
6692,-46.78186771
6693,-46.64620083
6694,-46.63592568
6695,-46.32155991
6696,-46.80144061
6697,-46.45355348
6698,-46.45355348
6699,-46.64668081
6700,-46.64485892
6701,-46.69720361
6702,-46.69720361
6703,-46.38977557
6704,-46.36873752
6705,-46.43826053
6706,-46.72053201
6707,-46.64431182
6708,-46.69638906
6709,-46.59785188
6710,-46.36647362
6711,-46.78919713
6712,-46.78919713
6713,-46.63178508
6714,-46.5243498
6715,-46.4239897
6716,-46.78395627
6717,-46.33841647
6718,-46.62105833
6719,-46.65368682
6720,-46.78123039
6721,-46.78123039
6722,-46.78123039
6723,-46.78186771
6724,-46.78186771
6725,-46.78186771
6726,-46.64005163
6727,-46.78186771
6728,-46.78186771
6729,-46.68187555
6730,-46.64485892
6731,-46.64485892
6732,-46.58161783
6733,-46.49838099
6734,-46.49838099
6735,-46.6575815
6736,-46.40812133
6737,-46.40812133
6738,-46.66425211
6739,-46.75200116
6740,-46.53508928
6741,-46.64620083
6742,-46.61519738
6743,-46.63592568
6744,-46.47671103
6745,-46.72580796
6746,-46.43826053
6747,-46.43826053
6748,-46.72053201
6749,-46.72053201
6750,-46.71975694
6751,-46.64537367
6752,-46.49422339
6753,-46.59785188
6754,-46.92238089
6755,-46.78977071
6756,-46.78977071
6757,-46.36733456
6758,-46.36733456
6759,-46.63877952
6760,-46.65007034
6761,-46.65007034
6762,-46.74648506
6763,-46.54486697
6764,-46.7726847
6765,-46.78123039
6766,-46.78186771
6767,-46.78186771
6768,-46.78186771
6769,-46.78186771
6770,-46.30705084
6771,-46.33841647
6772,-46.32399171
6773,-46.47535697
6774,-46.63877952
6775,-46.63877952
6776,-46.75261824
6777,-46.75261824
6778,-46.73272795
6779,-46.65629022
6780,-46.68556409
6781,-46.68556409
6782,-46.51669049
6783,-46.53576678
6784,-46.4239897
6785,-46.5246805
6786,-46.32155991
6787,-46.45355348
6788,-46.68187555
6789,-46.64005163
6790,-46.64005163
6791,-46.47485606
6792,-46.75252419
6793,-46.41145657
6794,-46.51830928
6795,-46.36027219
6796,-46.93463658
6797,-46.70411386
6798,-46.5975817
6799,-46.41974494
6800,-46.41974494
6801,-46.91843788
6802,-46.80150576
6803,-46.61595566
6804,-46.40766252
6805,-46.78186771
6806,-46.64148264
6807,-46.64148264
6808,-46.52496189
6809,-46.92238089
6810,-46.5402064
6811,-46.5402064
6812,-46.61707142
6813,-46.6465901
6814,-46.78186771
6815,-46.75200116
6816,-46.69824186
6817,-46.66217298
6818,-46.60450308
6819,-46.53508928
6820,-46.53427693
6821,-46.31989533
6822,-46.64798653
6823,-46.51416571
6824,-46.70653998
6825,-46.38266025
6826,-46.65629022
6827,-46.62069958
6828,-46.49835926
6829,-46.46134345
6830,-46.78186771
6831,-46.46819088
6832,-46.36027219
6833,-46.17881166
6834,-46.67148011
6835,-46.6600907
6836,-46.57037499
6837,-46.63807744
6838,-46.64761272
6839,-46.65780074
6840,-46.17881166
6841,-46.61595566
6842,-46.64148264
6843,-46.57486428
6844,-46.7410175
6845,-46.74680352
6846,-46.74680352
6847,-46.59240013
6848,-46.59240013
6849,-46.44073391
6850,-46.79500498
6851,-46.64005163
6852,-46.47485606
6853,-46.42409957
6854,-46.51474754
6855,-46.52144179
6856,-46.49911435
6857,-46.43213006
6858,-46.44073391
6859,-46.68187555
6860,-46.64668081
6861,-46.64668081
6862,-46.64485892
6863,-46.69915569
6864,-46.72530726
6865,-46.72530726
6866,-46.72530726
6867,-46.92238089
6868,-46.92238089
6869,-46.92238089
6870,-46.81206681
6871,-46.5402064
6872,-46.42773342
6873,-46.42773342
6874,-46.64961195
6875,-46.63877952
6876,-46.4240922
6877,-46.38266025
6878,-46.73272795
6879,-46.65780074
6880,-46.4187798
6881,-46.70509249
6882,-46.70509249
6883,-46.57680791
6884,-46.56981437
6885,-46.56041576
6886,-46.78330929
6887,-46.78186771
6888,-46.76754693
6889,-46.69768381
6890,-46.51669049
6891,-46.49835926
6892,-46.46134345
6893,-46.46819088
6894,-46.70730425
6895,-46.78186771
6896,-46.78186771
6897,-46.5028805
6898,-46.78186771
6899,-46.78186771
6900,-46.62747386
6901,-46.82755751
6902,-46.78919713
6903,-46.89960761
6904,-46.61519738
6905,-46.63592568
6906,-46.91843788
6907,-46.91843788
6908,-46.17881166
6909,-46.72108823
6910,-46.60480785
6911,-46.44207124
6912,-46.65278976
6913,-46.65278976
6914,-46.61595566
6915,-46.61595566
6916,-46.40766252
6917,-46.78186771
6918,-46.37223878
6919,-46.8358467
6920,-46.53672942
6921,-46.80144061
6922,-46.45355348
6923,-46.68187555
6924,-46.66204566
6925,-46.64798653
6926,-46.7410175
6927,-46.7410175
6928,-46.60273197
6929,-46.6300355
6930,-46.53038503
6931,-46.35128274
6932,-46.77581889
6933,-46.83568113
6934,-46.77767724
6935,-46.88220284
6936,-46.62636138
6937,-46.58610429
6938,-46.63656747
6939,-46.63656747
6940,-46.54283405
6941,-46.65926129
6942,-46.65926129
6943,-46.72230425
6944,-46.44638705
6945,-46.44638705
6946,-46.62747386
6947,-46.44207124
6948,-46.83014564
6949,-46.83014564
6950,-46.71254411
6951,-46.50592021
6952,-46.53190553
6953,-46.49911435
6954,-46.58875281
6955,-46.35128274
6956,-46.76681195
6957,-46.25831553
6958,-46.85481461
6959,-46.44073391
6960,-46.79500498
6961,-46.8358467
6962,-46.44127655
6963,-46.44127655
6964,-46.76366186
6965,-46.75375804
6966,-46.72530726
6967,-46.69271034
6968,-46.49179163
6969,-46.58911023
6970,-46.58911023
6971,-46.62636138
6972,-46.69190248
6973,-46.47036145
6974,-46.55157297
6975,-46.28631586
6976,-46.78186771
6977,-46.78186771
6978,-46.78186771
6979,-46.8358467
6980,-46.76453596
6981,-46.76453596
6982,-46.78330929
6983,-46.88179696
6984,-46.55842947
6985,-46.57030013
6986,-46.77866621
6987,-46.57037499
6988,-46.63807744
6989,-46.65780074
6990,-46.68823745
6991,-46.54283405
6992,-46.65926129
6993,-46.72491361
6994,-46.72230425
6995,-46.72230425
6996,-46.64333469
6997,-46.62427817
6998,-46.76258787
6999,-46.76258787
7000,-46.76258787
7001,-46.76258787
7002,-46.65461972
7003,-46.70509249
7004,-46.78186771
7005,-46.78186771
7006,-46.57061773
7007,-46.44733749
7008,-46.44733749
7009,-46.56041576
7010,-46.78919713
7011,-46.6253548
7012,-46.54792384
7013,-46.46185832
7014,-46.63944369
7015,-46.35128274
7016,-46.50614774
7017,-46.4219843
7018,-46.40976365
7019,-46.46470253
7020,-46.66471937
7021,-46.68823745
7022,-46.54283405
7023,-46.72491361
7024,-46.72230425
7025,-46.41466945
7026,-46.46185832
7027,-46.59047564
7028,-46.44127655
7029,-46.44127655
7030,-46.61519738
7031,-46.67294957
7032,-46.63592568
7033,-46.63592568
7034,-46.77499419
7035,-46.47671103
7036,-46.78186771
7037,-46.36874141
7038,-46.36874141
7039,-46.58332152
7040,-46.76366186
7041,-46.63178508
7042,-46.69140577
7043,-46.58811804
7044,-46.58811804
7045,-46.4239897
7046,-46.78186771
7047,-46.45355348
7048,-46.68187555
7049,-46.78186771
7050,-46.64668081
7051,-46.63393165
7052,-46.64485892
7053,-46.64485892
7054,-46.77276505
7055,-46.77276505
7056,-46.58161783
7057,-46.72580796
7058,-46.69638906
7059,-46.41551057
7060,-46.47816672
7061,-46.47816672
7062,-46.78939432
7063,-46.78939432
7064,-46.71687071
7065,-46.76366186
7066,-46.76366186
7067,-46.58911023
7068,-46.58911023
7069,-46.64115956
7070,-46.77866621
7071,-46.69832154
7072,-46.69358935
7073,-46.70509249
7074,-46.57680791
7075,-46.6848309
7076,-46.41660618
7077,-46.41660618
7078,-46.49422339
7079,-46.12480099
7080,-46.5401321
7081,-46.59118456
7082,-46.60602016
7083,-46.52767869
7084,-46.31268809
7085,-46.28631586
7086,-46.28631586
7087,-46.83014564
7088,-46.52957569
7089,-46.57079204
7090,-46.83197856
7091,-46.32454043
7092,-46.8190299
7093,-46.66294994
7094,-46.78186771
7095,-46.78186771
7096,-46.63513968
7097,-46.62183178
7098,-46.5975817
